n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
650,68240.0,324978.0,256738.0,1.265796259221463,0.5430769230769231,104.98461538461538,920.6175637393768,-864.4377104377104,13770.0,13190.0,0.1377,10,7,0.7,65.0,14.973309587395834,0.23035860903685898,26,0.04837338804220399,4.955700798838054,131.16207502930834,1.1212388527729467,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2250,2500,48,283,71873.0,342111.0,270238.0,1.265961855845588,0.5512367491166078,253.96819787985865,2193.019230769231,-2127.8582677165355,28160.0,23252.0,0.2816,5,3,0.6,56.6,11.447270417003349,0.20224859393998848,38,0.07285072280272147,2.5523082386363636,110.88002448763793,1.8967166606471708,True,True,True
574,75344.0,363897.0,288553.0,1.2611097441371255,0.7264808362369338,131.26132404181186,872.6546762589928,-1837.9171974522294,21572.0,20309.0,0.21572,10,8,0.8,57.4,12.831211945876353,0.22354027780272392,30,0.025629114461669145,3.49267569071018,164.34391590571244,1.1200335240836379,2012-01-10 10:30:00,2021-05-14 16:30:00,TF_U,5,0,28,78,37,7,21,15,-1,4000,1000,184,309,14754.0,248620.0,233866.0,1.063087409029102,0.8090614886731392,47.74757281553398,994.48,-3963.830508474576,29479.0,25180.0,0.29479,5,2,0.4,61.8,19.425756098540926,0.3143326229537367,32,0.1241019384573675,0.5004918755724413,617.3926392842619,0.3485253509014817,False,False,False
710,67335.0,272367.0,205032.0,1.32841215029849,0.5521126760563381,94.83802816901408,694.8137755102041,-644.7547169811321,11267.0,10105.0,0.11267,10,9,0.9,71.0,21.37755832643195,0.30109237079481616,20,0.028677507982475682,5.976302476258099,118.80255439221801,1.1197416061646377,2012-01-10 10:30:00,2021-04-26 11:00:00,TF_U,5,0,28,77,52,15,21,16,-1,1500,1500,48,243,19178.0,187768.0,168590.0,1.1137552642505486,0.5267489711934157,78.92181069958848,1466.9375,-1466.0,16679.0,14157.0,0.16679,5,3,0.6,48.6,14.853955702101715,0.3056369486029159,22,0.07774533319428512,1.1498291264464295,211.3357492960684,0.7658636960840964,True,False,False
612,53707.0,211576.0,157869.0,1.3401997858984347,0.7205882352941176,87.75653594771242,479.7641723356009,-923.2105263157895,9676.0,8326.0,0.09676,10,10,1.0,61.2,15.96120296218302,0.26080396997031075,20,0.03595434487124583,5.5505374121537825,110.25959372148881,1.1180751341932016,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1000,500,184,243,6778.0,82593.0,75815.0,1.089401833410275,0.691358024691358,27.893004115226336,491.625,-1010.8666666666667,9918.0,8588.0,0.09918,5,3,0.6,48.6,14.853955702101715,0.3056369486029159,22,0.08793154322809088,0.6834039120790482,355.5730303924462,0.35101258356135945,False,False,False
919,74909.0,253572.0,178663.0,1.419275395577148,0.5190424374319913,81.5114254624592,531.5974842767296,-404.21493212669685,8352.0,7717.0,0.08352,10,8,0.8,91.9,22.64707486630448,0.2464317178052718,30,0.03325368113310817,8.968989463601533,102.46416318466405,1.1177963630997307,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1000,2500,24,314,29884.0,202902.0,173018.0,1.172721913326937,0.40445859872611467,95.171974522293,1597.6535433070867,-925.2299465240642,16115.0,13150.0,0.16115,5,5,1.0,62.8,19.79292802998081,0.31517401321625493,31,0.08335564181501808,1.8544213465715171,169.3250568866283,0.9395791518240665,True,False,False
841,82706.0,292603.0,209897.0,1.3940313582376118,0.43162901307966706,98.34244946492271,806.068870523416,-439.1150627615063,12225.0,10983.0,0.12225,10,9,0.9,84.1,19.57268504830137,0.23273109451012333,28,0.12497279520228279,6.765316973415133,124.3105095156337,1.1146949519298095,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,0,28,78,37,7,21,15,-1,500,0,48,306,52531.0,185889.0,133358.0,1.393909626719057,0.1437908496732026,171.66993464052288,4224.75,-509.0,18555.0,13234.0,0.18555,5,5,1.0,61.2,19.156200040717888,0.3130098045868936,31,0.2334050370257562,2.831096739423336,108.08532104852372,1.5794402797433635,True,True,True
573,58608.0,187429.0,128821.0,1.454956878148749,0.16404886561954624,102.282722513089,1993.9255319148936,-268.937369519833,13244.0,12304.0,0.13244,10,9,0.9,57.3,15.362616964566941,0.2681084985090217,27,0.08515902265902266,4.425249169435216,129.48423423423424,1.11386392943062,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,5000,184,287,49887.0,124775.0,74888.0,1.6661547911547911,0.08710801393728224,173.82229965156793,4991.0,-285.8320610687023,16723.0,16193.0,0.16723,5,4,0.8,57.4,13.425349157470729,0.2338911003043681,39,0.1000461041954818,2.983136996950308,96.20744883436568,1.6845652724099536,True,True,True
618,62008.0,199830.0,137822.0,1.4499136567456574,0.14563106796116504,100.33656957928802,2220.3333333333335,-261.0265151515151,12745.0,11419.0,0.12745,10,8,0.8,61.8,16.975276139138355,0.27468084367537793,29,0.0401722358405367,4.865280502157709,127.02248097019739,1.1138553005030476,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,0,28,78,37,7,21,15,-1,250,2500,460,312,56692.0,124550.0,67858.0,1.835450499572637,0.16025641025641027,181.7051282051282,2491.0,-259.0,8778.0,7252.0,0.08778,5,5,1.0,62.4,18.821264569629744,0.30162282964150233,32,0.04393918013123545,6.458418774208248,48.30903831228392,2.4305739733718377,True,True,True
578,62543.0,303307.0,240764.0,1.2597689023275904,0.5916955017301038,108.20588235294117,886.8625730994152,-1020.1864406779661,14831.0,13346.0,0.14831,10,9,0.9,57.8,14.098226838861686,0.24391395914985617,20,0.03087475816638153,4.2170453779246175,137.0627888013047,1.1135381492121674,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2250,1500,92,242,8892.0,219303.0,210411.0,1.042260147996065,0.6115702479338843,36.743801652892564,1481.777027027027,-2238.4148936170213,22587.0,20427.0,0.22587,5,2,0.4,48.4,14.894294209528695,0.3077333514365433,22,0.16767881241565452,0.3936777792535529,614.7159244264507,0.30640387902568195,False,False,False
643,82503.0,394801.0,312298.0,1.2641803661887043,0.6003110419906688,128.3094867807154,1022.800518134715,-1215.1673151750972,20879.0,18253.0,0.20879,10,9,0.9,64.3,12.86895489152091,0.20013926736424434,27,0.024132455789486442,3.9514823506872934,162.72374337902866,1.1128672646835513,2012-01-10 10:30:00,2021-05-14 17:00:00,TF_U,5,0,28,78,37,7,21,15,-1,4000,2000,92,295,47580.0,386413.0,338833.0,1.1404231583110265,0.6711864406779661,161.28813559322035,1951.580808080808,-3493.1237113402062,29242.0,27071.0,0.29242,5,5,1.0,59.0,17.663521732655695,0.2993817242822999,31,0.11004623791509037,1.6271116886669859,181.30285834384193,1.1820567635866754,True,False,False
682,66497.0,192194.0,125697.0,1.5290261501865599,0.29178885630498536,97.50293255131965,965.7989949748744,-260.2422360248447,12073.0,11397.0,0.12073,10,7,0.7,68.2,15.784802817900514,0.2314487216700955,27,0.11265169857286794,5.507910212871697,123.82191677820052,1.1121145548523816,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,7500,48,285,48105.0,121180.0,73075.0,1.6582962709544988,0.10526315789473684,168.78947368421052,4039.3333333333335,-286.5686274509804,18504.0,16017.0,0.18504,5,4,0.8,57.0,13.2664991614216,0.23274559932318595,38,0.15572185843467415,2.5997081712062258,109.62768942937325,1.5550773508601177,True,True,True
628,75803.0,385214.0,309411.0,1.2449912899024276,0.5477707006369427,120.70541401273886,1119.8081395348838,-1089.475352112676,18516.0,16872.0,0.18516,10,7,0.7,62.8,13.518875692896952,0.21526872122447377,24,0.13180217141801776,4.0939187729531215,153.39825600569898,1.1117128124428433,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2000,10000,92,273,49453.0,408689.0,359236.0,1.13766159293612,0.326007326007326,181.14652014652015,4592.011235955056,-1952.3695652173913,50796.0,46200.0,0.50796,5,4,0.8,54.6,16.548111674750086,0.3030789684020162,30,0.20203021050290174,0.9735609103078983,280.41388793399796,1.0072903776987474,True,False,False
637,82857.0,345163.0,262306.0,1.3158791640297973,0.5384615384615384,130.07378335949764,1006.3061224489796,-892.1972789115646,21546.0,15660.0,0.21546,10,7,0.7,63.7,14.071602609511114,0.2209042795841619,26,0.12058124238145239,3.8455861876914508,165.6444476628408,1.1105698824297285,2012-01-10 22:30:00,2021-05-17 16:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2500,10000,48,250,39500.0,352887.0,313387.0,1.1260422417011555,0.448,158.0,3150.776785714286,-2270.9202898550725,35917.0,32777.0,0.35917,5,3,0.6,50.0,11.189280584559492,0.22378561169118985,32,0.2529367088607595,1.0997577748698388,227.3227848101266,1.0448320994965616,True,False,False
841,82361.0,292258.0,209897.0,1.3923876949170306,0.43162901307966706,97.93222354340071,805.1184573002755,-439.1150627615063,12225.0,10983.0,0.12225,10,9,0.9,84.1,19.57268504830137,0.23273109451012333,28,0.12130741491725452,6.737096114519427,124.8312308009859,1.110045110824983,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,0,28,78,37,7,21,15,-1,500,10000,48,306,61701.0,194550.0,132849.0,1.4644445949913059,0.14705882352941177,201.63725490196077,4323.333333333333,-509.0,17426.0,12717.0,0.17426,5,5,1.0,61.2,19.156200040717888,0.3130098045868936,31,0.16192606278666472,3.5407437162860096,86.42252151504839,1.9143060347458203,True,True,True
483,57388.0,326661.0,269273.0,1.2131219988636068,0.6956521739130435,118.81573498964804,972.2053571428571,-1831.7891156462586,18017.0,16342.0,0.18017,10,9,0.9,48.3,20.813697413001854,0.4309254122774711,28,0.03190562486931066,3.1852139645889994,151.6381647731233,1.1093591418390985,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2000,1000,460,295,35955.0,212484.0,176529.0,1.2036775827201196,0.7084745762711865,121.88135593220339,1016.6698564593302,-2052.6627906976746,21121.0,19788.0,0.21121,5,3,0.6,59.0,12.328828005937952,0.20896318654132123,38,0.14562647754137115,1.7023341697836276,173.2914754554304,1.0510405839412162,True,False,False
640,70015.0,334080.0,264065.0,1.2651430519001003,0.5390625,109.3984375,968.3478260869565,-895.1355932203389,15287.0,13940.0,0.15287,10,7,0.7,64.0,14.484474446799926,0.22631991323124884,26,0.057002070984788974,4.580035324131615,139.73691351853174,1.108892467378748,2012-01-10 22:30:00,2021-05-17 16:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2500,4000,48,268,52988.0,361692.0,308704.0,1.1716466258940603,0.4925373134328358,197.71641791044777,2740.090909090909,-2269.8823529411766,26765.0,24355.0,0.26765,5,4,0.8,53.6,10.947145746723207,0.20423779378214937,37,0.09881482599833925,1.9797496730805155,135.37064995848115,1.5146021072997906,True,False,False
558,53508.0,178454.0,124946.0,1.428249003569542,0.16845878136200718,95.89247311827957,1898.4468085106382,-269.2801724137931,11768.0,10828.0,0.11768,10,9,0.9,55.8,18.05436235373601,0.3235548808913264,27,0.06169170965089332,4.5469068660774985,122.72078941466697,1.1078287626478796,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,2000,460,297,39887.0,109595.0,69708.0,1.5722011820737936,0.18518518518518517,134.2996632996633,1992.6363636363637,-288.0495867768595,12666.0,12506.0,0.12666,5,4,0.8,59.4,13.124023773218335,0.22094316116529183,39,0.05217238699325595,3.149139428390968,94.31147993080452,1.495528277129197,True,True,True
640,69915.0,333980.0,264065.0,1.264764357260523,0.5390625,109.2421875,968.0579710144928,-895.1355932203389,15287.0,13940.0,0.15287,10,7,0.7,64.0,14.484474446799926,0.22631991323124884,26,0.06423514267324608,4.573493818276967,139.93678037617107,1.1073086746666452,2012-01-10 22:30:00,2021-05-17 16:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2500,4500,48,268,38378.0,357118.0,318740.0,1.1204053460500722,0.47761194029850745,143.20149253731344,2789.984375,-2276.714285714286,31599.0,26854.0,0.31599,5,3,0.6,53.6,10.947145746723207,0.20423779378214937,37,0.1364323310229819,1.214532105446375,220.66110792641615,1.0096022784709404,True,False,False
709,79524.0,331070.0,251546.0,1.3161409841539917,0.5500705218617772,112.16361071932299,848.8974358974359,-788.5454545454545,16126.0,14740.0,0.16126,10,8,0.8,70.9,21.34221169419889,0.3010185006233976,20,0.07533574769880791,4.931415106039935,143.77211910869676,1.1069502449402615,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,6000,48,241,17731.0,332889.0,315158.0,1.0562606692516134,0.4730290456431535,73.57261410788382,2920.0789473684213,-2481.5590551181103,57919.0,56720.0,0.57919,5,3,0.6,48.2,14.702380759591284,0.3050286464645494,22,0.33788280412836275,0.3061344291165248,787.2358581016299,0.38312907116181283,True,False,False
627,79602.0,404291.0,324689.0,1.2451638336993245,0.5598086124401914,126.95693779904306,1151.8262108262109,-1176.409420289855,20663.0,19019.0,0.20663,10,8,0.8,62.7,13.505924625881784,0.2154054964255468,24,0.06269942966257129,3.8523931665295454,162.7559734680033,1.106876578367966,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,5000,92,277,37052.0,441147.0,404095.0,1.0916913102117076,0.4043321299638989,133.76173285198556,3938.8125,-2449.060606060606,49672.0,45745.0,0.49672,5,4,0.8,55.4,16.329115101560156,0.2947493700642628,31,0.13470258015761633,0.7459333225962312,371.34686386699775,0.7521691376802141,True,False,False
579,68844.0,228011.0,159167.0,1.4325268428757216,0.8221070811744386,118.90155440414507,479.0147058823529,-1545.3106796116506,18139.0,16926.0,0.18139,10,9,0.9,57.9,13.98177385026664,0.24148141364881934,20,0.02804892220091802,3.7953580682507306,152.55477601533903,1.1064207417765821,2012-01-10 10:30:00,2021-04-26 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,5000,500,184,240,12445.0,107634.0,95189.0,1.1307398964166027,0.9125,51.854166666666664,491.47945205479454,-4532.809523809524,29497.0,28882.0,0.29497,5,3,0.6,48.0,14.7648230602334,0.30760048042152915,22,0.04789071916432302,0.42190731260806186,568.8453194053837,0.37838523560621107,False,False,False
578,59843.0,301549.0,241706.0,1.2475859101553126,0.5865051903114187,103.53460207612457,889.5250737463127,-1011.3221757322176,13794.0,13060.0,0.13794,10,8,0.8,57.8,14.098226838861686,0.24391395914985617,20,0.032267767324499104,4.3383355081919674,133.2308206473606,1.104790305910822,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,1500,92,242,16007.0,213213.0,197206.0,1.0811689299514213,0.5909090909090909,66.14462809917356,1491.0,-1991.979797979798,17373.0,15869.0,0.17373,5,2,0.4,48.4,14.894294209528695,0.3077333514365433,22,0.09314674829761979,0.9213722442871122,262.65171487474225,0.6289217527801495,True,False,False
818,90488.0,395760.0,305272.0,1.2964176210068399,0.5684596577017115,110.62102689486552,851.0967741935484,-864.7932011331445,15749.0,13893.0,0.15749,10,9,0.9,81.8,18.877499834459012,0.23077628159485347,28,0.027528512067898504,5.745634643469427,142.36895499955796,1.1047159925996617,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,5000,2500,48,299,36894.0,384610.0,347716.0,1.1061038318627845,0.6187290969899666,123.3913043478261,2078.972972972973,-3050.1403508771928,37819.0,34449.0,0.37819,5,3,0.6,59.8,17.02233826476257,0.2846544860328189,32,0.1419200954084675,0.9755413945371374,306.49647639182524,0.795186469118184,True,False,False
573,66063.0,198446.0,132383.0,1.4990293315606988,0.11518324607329843,115.29319371727749,3006.757575757576,-261.1104536489152,17118.0,16551.0,0.17118,10,7,0.7,57.3,19.28237537234456,0.3365161496046171,29,0.06101751358551685,3.859270942867157,148.47363879932792,1.1043750986078011,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,0,28,78,37,7,21,15,-1,250,3000,0,308,50228.0,119640.0,69412.0,1.7236212758600817,0.12987012987012986,163.07792207792207,2991.0,-259.0,8979.0,7252.0,0.08979,5,5,1.0,61.6,18.958902921846505,0.30777439808192375,32,0.05954845902683762,5.593941418866243,55.059568368240825,2.1568534144181566,True,True,True
708,78213.0,335086.0,256873.0,1.304481202773355,0.559322033898305,110.47033898305085,846.1767676767677,-823.3108974358975,15784.0,13779.0,0.15784,10,8,0.8,70.8,21.35321989771098,0.3015991510976127,20,0.05153874675565443,4.955207805372529,142.87998158873845,1.101987320452022,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,5000,3000,48,240,28970.0,329218.0,300248.0,1.0964869041592284,0.575,120.70833333333333,2385.6376811594205,-2943.607843137255,49526.0,45856.0,0.49526,5,4,0.8,48.0,14.51895313030523,0.3024781902146923,22,0.18073869520193303,0.5849452812664055,410.2947877114256,0.6797669942613325,True,False,False
725,64785.0,188263.0,123478.0,1.5246683619754127,0.5420689655172414,89.35862068965517,479.04071246819336,-371.921686746988,10347.0,9838.0,0.10347,10,6,0.6,72.5,17.00735135169495,0.23458415657510276,28,0.15421779732962876,6.26123514062047,115.79184996526975,1.100952745881135,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,10000,24,290,46965.0,189049.0,142084.0,1.3305439036063174,0.44482758620689655,161.94827586206895,1465.4961240310076,-882.5093167701864,22185.0,21559.0,0.22185,5,4,0.8,58.0,12.553883861180172,0.21644627346862363,38,0.212732886191845,2.1169709263015553,136.98818268923668,1.3626554553041965,True,True,True
841,81631.0,291528.0,209897.0,1.3889097986155114,0.43162901307966706,97.064209274673,803.1074380165289,-439.1150627615063,12225.0,10983.0,0.12225,10,9,0.9,84.1,19.57268504830137,0.23273109451012333,28,0.09176660827381755,6.677382413087934,125.94755668802294,1.100206316603176,2012-01-10 10:30:00,2021-05-17 12:30:00,TF_U,5,0,28,78,37,7,21,15,-1,500,7500,48,306,56146.0,188486.0,132340.0,1.4242557050022668,0.1503267973856209,183.48366013071896,4097.521739130435,-509.0,17426.0,12717.0,0.17426,5,5,1.0,61.2,19.156200040717888,0.3130098045868936,31,0.1334200121112813,3.2219671754849077,94.97303458839454,1.7419592328623332,True,True,True
565,67990.0,335090.0,267100.0,1.2545488581055784,0.5486725663716814,120.33628318584071,1080.9354838709678,-1047.450980392157,18795.0,17355.0,0.18795,10,8,0.8,56.5,14.326548781894402,0.253567235077777,19,0.2377702603324018,3.6174514498536845,156.18730695690542,1.1000562056190564,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,0,92,230,8960.0,318838.0,309878.0,1.0289146051026532,0.3173913043478261,38.95652173913044,4367.643835616438,-1973.7452229299363,58543.0,53378.0,0.58543,5,3,0.6,46.0,14.587666023048376,0.31712317441409515,21,1.9186383928571429,0.15304989494901183,1502.7779017857142,0.2017818659121459,False,False,False
732,57057.0,186440.0,129383.0,1.4409930207214239,0.3005464480874317,77.94672131147541,847.4545454545455,-252.701171875,7897.0,7363.0,0.07897,10,9,0.9,73.2,22.5290923030645,0.3077744850145423,20,0.07064864959601802,7.225148790680005,101.3127924706872,1.0992746932821993,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,250,4000,48,242,40732.0,96417.0,55685.0,1.7314716710065547,0.1115702479338843,168.31404958677686,3571.0,-259.0,8914.0,6475.0,0.08914,5,5,1.0,48.4,14.894294209528695,0.3077333514365433,22,0.09798193066876167,4.5694413282477,52.960522439359714,2.23420747870294,True,True,True
619,93739.0,428327.0,334588.0,1.2801624684686839,0.5848142164781907,151.4361873990307,1183.2237569060774,-1301.8988326848248,29827.0,26366.0,0.29827,10,8,0.8,61.9,13.567977004697493,0.21919187406619536,23,0.04268234139472365,3.1427565628457437,196.96084873958543,1.0989155707800684,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,0,28,78,37,7,21,15,-1,5000,4000,92,270,66100.0,527288.0,461188.0,1.1433254984951906,0.5666666666666667,244.8148148148148,3446.326797385621,-3941.777777777778,34870.0,30070.0,0.3487,5,5,1.0,54.0,16.431676725154983,0.30429030972509225,30,0.07921331316187595,1.89561227416117,142.43419062027232,1.6430514712196715,True,False,False
763,56023.0,199365.0,143342.0,1.390834507680931,0.45871559633027525,73.42463958060289,569.6142857142858,-347.07506053268764,7039.0,6022.0,0.07039,10,7,0.7,76.3,24.9,0.32634338138925295,20,0.17833746853970692,7.958943031680636,95.86700105313889,1.0967958228120873,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,500,10000,24,243,52233.0,143162.0,90929.0,1.5744371982535825,0.2551440329218107,214.9506172839506,2309.064516129032,-502.37016574585635,15566.0,12996.0,0.15566,5,4,0.8,48.6,14.853955702101715,0.3056369486029159,22,0.1912775448471273,3.355582680200437,72.41663316294297,2.159183886715316,True,True,True
