engine,famiglia,famiglia_capofila,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.38, min attendibile 0.33 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.094109100011838,0.03183745093482287,191.41322314049586,46322.0,14098.0,242,1.3316864295125164,127.66433566433567,91280.0,10618.0,715,1.552700440045367,2.020377996779186,2.06533365358701,3.0,3.0,103.72151898734177,0.9709124631171543,0.6059608355768307,8.596722546618949,3.2857142857142856,83.17123137598598,73.65217391304348,0.37583892617449666,163.9134719789975,191.41322314049586,153.09326424870466,38.3199588917912,148.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,25063.0,39970.0,True,True,False,False,True,False,,,,,,,750,4000,,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,,,False,"avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$15,973 su 172 trade; 1/4 finestre positive)",0.0,-0.13643510751106463,271.15564202334633,69687.0,29094.0,257,1.3288829109443578,206.48262548262548,53479.0,19778.0,259,1.8400591097867631,1.9923075240741115,2.0633173221677774,3.0,3.0,208.3913043478261,1.1505188811620999,0.4648271127856324,2.70396400040449,2.395236131161064,95.7852989023729,107.29631064617503,0.19230769230769232,51.60606060606061,271.15564202334633,201.18026565464896,69.97537636869737,25.0,200.0,129.0,True,-0.13643510751106463,-15973.0,-92.86627906976744,1.0,4.0,53674.59999999999,84326.0,True,True,False,True,True,False,,,,,,,1000,6000,,,,55.0,33.0,-1.0,5.0,1.0,21.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.050310157883501,0.03183745093482287,252.8566176470588,68777.0,27932.0,272,1.2234288962884756,236.54603854389723,110467.0,14097.0,467,2.4968461123669283,1.8961066202613166,2.048260276656632,3.0,3.0,242.46464646464648,1.0201515679605095,0.580447102593734,7.836206285025183,2.462301303164829,59.59516416667421,110.46576617183071,0.16666666666666666,103.50883392226149,252.8566176470588,93.68125,159.1753676470588,131.0,200.0,136.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,48218.6,74702.0,True,True,False,True,True,False,,,,,,,1750,4000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $10 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.500072372913468,0.03183745093482287,298.39299610894943,76687.0,24147.0,257,1.2404742567395948,170.14545454545456,93580.0,16294.0,550,1.6704979320644222,2.4065588205574366,2.0368932466617045,3.0,3.0,189.0487804878049,1.0079485105483987,0.6890859998274581,5.743218362587456,3.1758396488176586,95.76512075229749,80.92348116369136,0.06956521739130435,5.939026613197229,298.39299610894943,85.1304347826087,213.26256132634074,114.0,200.0,129.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,49392.299999999996,79642.0,True,True,False,True,True,False,,,,,,,2250,4000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.942810968562784,0.03183745093482287,186.66101694915255,55065.0,21259.0,295,1.1849339221843462,164.48837209302326,106095.0,15070.0,645,1.6792603098016106,1.6044332682789137,2.034383685033281,3.0,3.0,81.20202020202021,1.0749358316583786,0.7986144559666309,7.04014598540146,2.5901970929959077,91.61741835147745,113.89094706256242,0.125,73.42819843342036,186.66101694915255,89.04524361948955,97.615773329663,127.0,200.0,148.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,42193.049999999996,61114.0,True,True,False,True,True,False,,,,,,,2000,2500,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $12 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",11.957779719832978,0.03183745093482287,375.5884773662551,91268.0,16869.0,243,1.5655086095259338,68.99077733860342,52364.0,9377.0,759,0.892891168186627,3.6241572901064156,2.003333597294713,3.0,3.0,83.8125,1.03736272818802,0.807756417362489,5.584302015570012,5.41039777105934,135.91671759223894,44.91351842924136,0.060810810810810814,160.08082408874802,375.5884773662551,124.03931451612904,251.5491628501261,147.0,200.0,122.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,26838.0,44907.0,True,True,False,True,True,False,,,,,,,1500,7500,,,,,,,,21.0,16.0,-1.0,24.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | pattern casuali fanno uguale (p=0.26, min attendibile 0.21 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.658354106685573,0.03183745093482287,240.54545454545453,58212.0,28211.0,242,1.2879330471084027,141.14044943820224,100492.0,12601.0,712,1.575754068916788,1.7948467013090597,1.9858782510202495,2.0,3.0,-116.27848101265823,0.9535699730169263,0.531213072494232,7.974922625188477,2.0634504271383505,89.27986307367752,117.27928949357522,0.25675675675675674,157.85873605947955,240.54545454545453,124.29386437029063,116.2515901751639,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32000.749999999996,47016.0,True,True,False,False,True,False,,,,,,,1250,5000,,,,,,,,21.0,16.0,-1.0,48.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.34, min attendibile 0.29 su 128 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.134542999693244,0.03183745093482287,224.09278350515464,65211.0,21085.0,291,1.4965733083565587,171.77894736842106,81595.0,13628.0,475,1.8441375954642274,1.9341070831087492,1.9355485656162787,3.0,3.0,25.801980198019802,0.9462262032218937,0.4533957170811918,5.987305547402407,3.092767370168366,79.33451804644892,94.09049086810508,0.34108527131782945,178.24626031035928,224.09278350515464,170.56344586728756,53.52933763786709,128.0,200.0,146.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32806.05,46027.0,True,True,False,False,True,False,,,,,,,500,6000,,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.723334539057585,0.03183745093482287,179.76736111111111,51773.0,23518.0,288,1.1629973144938623,164.603744149766,105511.0,16275.0,641,1.6170321623741517,1.4690957326458731,1.9055029351586257,2.0,3.0,-17.26732673267327,1.134942465653836,0.9025690303605243,6.483010752688172,2.201420188791564,98.87381410469051,130.82463832499565,0.16153846153846155,66.19408502772643,179.76736111111111,53.92508917954816,125.84227193156295,129.0,200.0,144.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,45536.85,71856.0,True,True,False,True,True,False,,,,,,,2000,3000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.39, min attendibile 0.33 su 128 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.269856164259251,0.03183745093482287,165.52380952380952,48664.0,18318.0,294,1.219088780839186,172.03527607361963,112167.0,15251.0,652,1.745853489041519,1.5327131825013705,1.8944065728642336,3.0,3.0,115.55555555555556,1.0083404748019194,0.8641794049353088,7.354730837322143,2.6566219019543618,88.65042302994642,110.6668584579977,0.3875968992248062,135.26341166839228,165.52380952380952,106.90126291618829,58.62254660762123,128.0,200.0,147.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,34043.1,50407.0,True,True,False,False,True,False,,,,,,,1000,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.30, min attendibile 0.25 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.634647927417653,0.03183745093482287,208.3913043478261,62309.0,23803.0,299,1.4708251473477407,177.2344398340249,85427.0,13628.0,482,1.9027051842853087,1.692790416446418,1.8928634205525192,2.0,3.0,-57.872549019607845,0.8830226173602255,0.4485258513516679,6.2684913413560315,2.6176952484980887,76.89250471162514,114.22261631546004,0.2992125984251969,160.2226592374085,208.3913043478261,155.87570621468927,52.51559813313682,126.0,200.0,150.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,29962.149999999987,47564.0,True,True,False,False,True,False,,,,,,,500,5000,,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 0% della candidata),410.7119341563786,1.0012144799850193,410.7119341563786,99803.0,27436.0,243,2.735462892119357,197.53846153846155,43656.0,17858.0,221,1.8525703319847775,3.1075374582062802,1.8916703862898014,3.0,3.0,361.0,2.974302299099237,0.0,2.4446186583044014,3.6376658405015307,90.40264797507788,66.80107812390409,0.0425531914893617,139.1938673305861,410.7119341563786,225.83870967741936,184.87322447895926,46.0,200.0,122.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,21001.94999999999,39692.0,True,False,True,True,True,True,,,,,,,250,7500,,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.906684976065821,0.03183745093482287,185.52631578947367,52875.0,23122.0,285,1.2371714362608774,184.25174825174824,105392.0,12587.0,572,2.0582112523674794,1.5290872566433267,1.887836887799444,3.0,3.0,44.49514563106796,0.8946663185509321,0.4205938787803778,8.37308333995392,2.2867831502465186,68.31414149081525,124.62921985815603,0.009174311926605505,30.424058412494823,185.52631578947367,42.78152492668622,142.74479086278745,108.0,200.0,143.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,29959.099999999995,44421.0,True,True,False,True,True,False,,,,,,,1500,2000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.35, min attendibile 0.29 su 108 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.801289387632143,0.03183745093482287,150.80633802816902,42829.0,20919.0,284,1.3325646042986707,226.30805687203792,95502.0,17269.0,422,2.158270466430932,1.306738182644159,1.8691399321558317,3.0,3.0,97.25,1.0291824671728214,0.47038330248157595,5.530256529040477,2.0473732013958603,76.30749094259805,138.7143290760933,0.3486238532110092,115.35606492568519,150.80633802816902,121.0,29.806338028169023,108.0,200.0,142.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,27903.0,41027.0,True,True,False,False,True,False,,,,,,,500,4000,,,,,,,,22.0,3.0,-1.0,460.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.34, min attendibile 0.29 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.394741996818249,0.03183745093482287,200.8559670781893,48808.0,6890.0,243,1.631287589730324,63.85248041775457,48911.0,9100.0,766,0.8388735929503145,3.032596115981698,1.8665905987502753,3.0,3.0,172.1875,1.016357337751562,0.8673091720239111,5.374835164835165,7.08388969521045,142.5159984461573,34.30318800196689,0.3422818791946309,165.91985907702667,200.8559670781893,164.94059405940595,35.915373018783356,148.0,200.0,122.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,13669.1,21129.0,True,True,False,False,True,False,,,,,,,500,5000,,,,,,,,21.0,16.0,-1.0,12.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.37, min attendibile 0.32 su 125 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.298733737551585,0.03183745093482287,197.84039087947883,60737.0,9536.0,307,1.855860552940845,112.15758754863813,57649.0,17330.0,514,1.0677481432750424,2.539050198336037,1.850607050102918,3.0,3.0,149.65384615384616,1.5369569184988185,0.8574992293579506,3.326543566070398,6.369232382550336,154.5147357282867,48.20047088265802,0.373015873015873,166.90618336886993,197.84039087947883,157.0890557939914,40.751335085487426,125.0,200.0,154.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,21897.6,34385.0,True,True,False,False,True,False,,,,,,,250,4000,,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.43, min attendibile 0.38 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.7037916247382245,0.03183745093482287,179.15352697095435,43176.0,13749.0,241,1.419926472018518,104.8362760834671,65313.0,13320.0,623,1.1384105725151243,1.914825725174484,1.844589229865423,3.0,3.0,163.9375,1.016144155431347,0.661255412787621,4.903378378378378,3.140301112808204,127.0552569932479,76.74423290717066,0.43243243243243246,159.52836879432624,179.15352697095435,163.1701030927835,15.98342387817084,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,24209.249999999996,40509.0,True,True,False,False,True,False,,,,,,,500,4000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | pattern casuali fanno uguale (p=0.72, min attendibile 0.67 su 147 estrazioni valide) | pattern non batte il senza-filtro (avg -46$) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",3.6720074115532633,0.03183745093482287,115.33609958506224,27796.0,13425.0,241,1.2772032351679914,130.35303514376997,81601.0,13240.0,626,1.4197654459693891,1.2475201245240144,1.83704857150692,2.0,3.0,-5.329113924050633,0.951165342078674,0.7463721799985776,6.16321752265861,2.070465549348231,101.57032389308954,116.39894229385523,0.722972972972973,161.98445595854923,115.33609958506224,161.6186612576065,-46.28256167254426,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,21709.699999999997,39182.0,True,True,False,False,False,False,,,,,,,500,3000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.540760313509502,0.03183745093482287,174.0327868852459,53080.0,19119.0,305,1.1921614909530602,126.53658536585365,103760.0,11635.0,820,1.4701862743464806,1.5773858302907113,1.8336264520456205,3.0,3.0,116.04950495049505,0.9661755243482342,0.6916189939504315,8.917920068758058,2.7762958313719337,91.94969159599076,109.85860964581762,0.16535433070866143,67.83653125900317,174.0327868852459,86.9955005624297,87.03728632281621,126.0,200.0,153.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,36751.89999999998,52966.0,True,True,False,True,True,False,,,,,,,2000,2500,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.276720451028199,0.03183745093482287,165.73941368078175,50882.0,18759.0,307,1.205108153212348,142.07926829268294,116505.0,12145.0,820,1.6157397117865118,1.5165628158038902,1.832549942472615,3.0,3.0,103.37623762376238,0.9182486280780394,0.48588565039645004,9.592836558254426,2.7124047124047124,85.48045148276897,113.18369954011243,0.14960629921259844,78.01524755036704,165.73941368078175,92.38084632516704,73.35856735561471,126.0,200.0,154.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,31687.499999999996,45532.0,True,True,False,True,True,False,,,,,,,1500,2500,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.823968291850588,0.03183745093482287,151.5186721991701,36516.0,16727.0,241,1.191727309958101,153.6086956521739,88325.0,9841.0,575,1.9405982369905546,1.4682383865689805,1.8194283771006603,2.0,3.0,-31.974683544303797,0.9866527208315125,0.5638415369828771,8.975205771771162,2.1830573324565075,64.06538352674781,110.39563479022895,0.2348993288590604,77.86083885394245,151.5186721991701,67.63570691434468,83.88296528482543,148.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,29952.04999999999,43359.0,True,True,False,True,True,False,,,,,,,1500,2000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.088440885107076,0.03183745093482287,222.64473684210526,67684.0,22165.0,304,1.2726664786689763,134.16849816849816,109884.0,12809.0,819,1.4857043421239977,1.874208971116855,1.8062147005452203,3.0,3.0,93.95918367346938,0.9745125150527231,0.6182212822929534,8.578655632758217,3.053643131062486,95.46950420443378,99.55321789492346,0.18110236220472442,147.83887261491543,222.64473684210526,139.5471055618615,83.09763128024375,126.0,200.0,152.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32421.699999999993,48470.0,True,True,False,True,True,False,,,,,,,1250,4000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.41, min attendibile 0.35 su 124 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.983588085846064,0.03183745093482287,156.53225806451613,48525.0,11125.0,310,1.3972249508840864,115.60893854748603,82776.0,11318.0,716,1.3619024963942665,1.8599158154352988,1.7949882209788157,3.0,3.0,112.60194174757281,0.9399756453529906,0.5175192232408606,7.313659657183248,4.361797752808989,97.89900454237943,71.07161257083978,0.408,139.0878793631208,156.53225806451613,141.67625133120342,14.85600673331271,124.0,200.0,155.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,20631.25,31934.0,True,True,False,False,True,False,,,,,,,500,2500,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 25% della candidata) | avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.966153238975033,0.03183745093482287,250.21328671328672,71561.0,23682.0,286,1.2546672930056442,164.10344827586206,104698.0,14788.0,638,1.6912290620231387,2.0377017867858154,1.791632514621385,3.0,3.0,167.68316831683168,0.9599672507296133,0.25152953986748294,7.079929672707601,3.021746474115362,90.11388947257828,94.64725199480164,0.1450381679389313,142.56500141615285,250.21328671328672,117.02150537634408,133.19178133694265,130.0,200.0,143.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,41599.25,68427.0,True,False,False,True,True,False,,,,,,,1500,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.661533012339975,0.03183745093482287,272.0548523206751,64477.0,25693.0,237,1.2516136333481624,136.8289241622575,77582.0,21021.0,567,1.1827437809595458,2.127102974201135,1.7747098083059558,3.0,3.0,85.62962962962963,1.0918486261873979,0.749023160861254,3.6906902621188333,2.5095162106410305,153.6297981490552,94.4405136715418,0.03355704697986577,9.383536314896244,272.0548523206751,49.810344827586206,222.24450749308886,148.0,200.0,119.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,48023.75,68728.0,True,True,False,True,True,False,,,,,,,4000,2000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.739758068707698,0.03183745093482287,180.28321678321677,51561.0,25018.0,286,1.1457097560906684,168.72012578616352,107306.0,17462.0,636,1.6001450248322016,1.42846120959529,1.7628128179236942,3.0,3.0,40.306930693069305,1.0773844166694304,0.8231048148733601,6.145115107089681,2.060956111599648,103.49684081039271,138.77054362793587,0.21374045801526717,60.94819388934139,180.28321678321677,48.806804374240585,131.4764124089762,130.0,200.0,143.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,50656.34999999999,82016.0,True,True,False,True,True,False,,,,,,,2500,3000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.48, min attendibile 0.42 su 128 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.0198840289835065,0.03183745093482287,157.6722972972973,46671.0,17512.0,296,1.262778284517415,142.3447251114413,95798.0,13981.0,673,1.5087306292641325,1.4932308989772303,1.7572384137530268,3.0,3.0,86.34313725490196,1.042277815206299,0.7138294934882079,6.852013446820685,2.665086797624486,98.21930520470156,111.06580103276124,0.4806201550387597,153.0111217650092,157.6722972972973,129.97175141242937,27.70054588486792,128.0,200.0,148.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,30050.249999999993,44633.0,True,True,False,False,True,False,,,,,,,750,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.25, min attendibile 0.21 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",4.824211644281844,0.03183745093482287,151.52631578947367,46064.0,17485.0,304,1.1934178150639492,144.8658536585366,118790.0,12809.0,820,1.604160669188451,1.4361331021331123,1.7515895079779753,3.0,3.0,79.31632653061224,0.9735178780353109,0.6503420063899467,9.273948005308768,2.6344867028881898,88.41973230069871,115.39249739492881,0.25196850393700787,101.6945652173913,151.52631578947367,93.04444444444445,58.48187134502922,126.0,200.0,152.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,30099.899999999994,48819.0,True,True,False,False,True,False,,,,,,,1250,3000,,,,,,,,21.0,15.0,-1.0,48.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $3 | pattern casuali fanno uguale (p=0.50, min attendibile 0.44 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",3.060543491819194,0.03183745093482287,96.13029315960912,29512.0,12583.0,307,1.1842783907486154,128.43831640058056,88494.0,12643.0,689,1.4315581114951819,1.0740082450738262,1.7310487995626094,3.0,3.0,8.401960784313726,0.994415103687424,0.7210057358836066,6.99944633393973,2.345386632758484,98.43635726715935,130.89526294388722,0.49606299212598426,95.72830155052576,96.13029315960912,91.08081896551724,5.049474194091886,126.0,200.0,154.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,24962.099999999995,41310.0,True,True,False,False,True,False,,,,,,,750,2000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
